x, y
-3.1415926535, -8.979341918258469E-11
-2.5, -0.5984721441039565
-1.57079, -0.9999999999799857
-0.5, -0.479425538604203
0.0, 0.0
0.5, 0.479425538604203
1.57079, 0.9999999999799857
2.5, 0.5984721441039565
3.1415926535, 8.979341918258469E-11
